,32supx,4SWHMc,e3y7tj,QRRsiL,5pS65p,YB7Zxj,BYjiah,cWAMxe
26983,21.0,61.0,251.0,1589.0,152.0,674.0,5013.0,468.0
26984,21.0,62.0,251.0,1582.0,152.0,671.0,5006.0,466.0
26985,21.0,62.0,256.0,1605.0,158.0,681.0,5063.0,478.0
26986,20.0,59.0,225.0,1508.0,136.0,611.0,4941.0,423.0
26987,24.0,62.0,245.0,1604.0,159.0,657.0,5010.0,463.0
26988,24.0,62.0,246.0,1607.0,161.0,657.0,4954.0,464.0
26989,25.0,62.0,246.0,1614.0,164.0,660.0,4843.0,463.0
26990,25.0,61.0,246.0,1605.0,165.0,658.0,4923.0,458.0
26991,26.0,65.0,243.0,1673.0,169.0,675.0,5400.0,461.0
26992,28.0,66.0,244.0,1691.0,171.0,678.0,5464.0,465.0
26993,33.0,72.0,266.0,1791.0,190.0,731.0,5557.0,500.0
26994,33.0,72.0,262.0,1743.0,189.0,717.0,5463.0,510.0
26995,33.0,71.0,255.0,1718.0,185.0,702.0,5398.0,505.0
26996,30.0,70.0,253.0,1700.0,179.0,678.0,5388.0,497.0
26997,30.0,70.0,253.0,1701.0,180.0,682.0,5417.0,498.0
26998,32.0,72.0,255.0,1727.0,182.0,695.0,5504.0,509.0
26999,43.0,97.0,307.0,1985.0,218.0,851.0,6033.0,588.0
27000,43.0,94.0,305.0,1963.0,216.0,839.0,5926.0,587.0
27001,43.0,93.0,305.0,1953.0,216.0,836.0,5923.0,586.0
27002,40.0,94.0,295.0,1876.0,214.0,812.0,5841.0,552.0
27003,41.0,94.0,296.0,1895.0,220.0,821.0,5875.0,558.0
27004,42.0,99.0,307.0,1949.0,225.0,833.0,5980.0,572.0
27005,43.0,108.0,321.0,2031.0,227.0,864.0,6122.0,591.0
27006,43.0,108.0,318.0,2012.0,226.0,858.0,6056.0,589.0
27007,44.0,112.0,320.0,2054.0,231.0,890.0,6181.0,608.0
27008,44.0,112.0,316.0,2033.0,227.0,883.0,6090.0,598.0
27009,43.0,112.0,318.0,2045.0,229.0,880.0,6133.0,604.0
27010,43.0,112.0,314.0,2032.0,229.0,880.0,6081.0,604.0
27011,43.0,111.0,314.0,2032.0,229.0,882.0,6118.0,604.0
27012,43.0,106.0,319.0,2044.0,227.0,895.0,6079.0,608.0
27013,43.0,104.0,315.0,2014.0,222.0,880.0,5953.0,600.0
27014,43.0,102.0,312.0,1971.0,216.0,861.0,5810.0,586.0
27015,43.0,102.0,313.0,1983.0,217.0,862.0,5810.0,589.0
27016,43.0,103.0,312.0,1994.0,218.0,860.0,5803.0,591.0
27017,45.0,109.0,320.0,2016.0,223.0,880.0,5871.0,598.0
27018,45.0,106.0,310.0,1982.0,217.0,868.0,5911.0,591.0
27019,44.0,106.0,308.0,1967.0,217.0,859.0,5829.0,584.0
27020,44.0,110.0,317.0,2008.0,221.0,873.0,5796.0,601.0
27021,44.0,112.0,325.0,2063.0,222.0,889.0,5927.0,617.0
27022,45.0,112.0,326.0,2064.0,221.0,887.0,5909.0,618.0
27023,45.0,112.0,328.0,2084.0,222.0,888.0,5936.0,616.0
27024,46.0,113.0,329.0,2101.0,224.0,890.0,5977.0,621.0
27025,47.0,113.0,344.0,2194.0,230.0,930.0,6127.0,645.0
27026,45.0,107.0,330.0,2125.0,222.0,906.0,5942.0,625.0
27027,42.0,107.0,330.0,2119.0,222.0,901.0,5911.0,623.0
27028,42.0,107.0,330.0,2127.0,223.0,906.0,5930.0,625.0
27029,42.0,108.0,330.0,2128.0,223.0,906.0,5941.0,626.0
27030,43.0,107.0,338.0,2168.0,226.0,933.0,6004.0,637.0
27031,45.0,107.0,338.0,2193.0,227.0,941.0,6126.0,641.0
27032,45.0,108.0,337.0,2191.0,227.0,944.0,6107.0,642.0
27033,45.0,103.0,324.0,2109.0,216.0,900.0,5869.0,601.0
27034,45.0,103.0,324.0,2098.0,215.0,901.0,5841.0,598.0
27035,43.0,103.0,324.0,2096.0,215.0,898.0,5825.0,600.0
27036,45.0,103.0,324.0,2108.0,218.0,908.0,5906.0,612.0
27037,45.0,103.0,327.0,2132.0,219.0,914.0,6034.0,620.0
27038,45.0,106.0,328.0,2149.0,221.0,916.0,6110.0,624.0
27039,46.0,106.0,328.0,2134.0,221.0,912.0,6035.0,622.0
27040,46.0,106.0,327.0,2121.0,221.0,910.0,5973.0,621.0
27041,46.0,105.0,328.0,2128.0,221.0,912.0,6096.0,620.0
27042,46.0,105.0,328.0,2130.0,221.0,912.0,6103.0,620.0
27043,46.0,105.0,328.0,2122.0,221.0,912.0,6121.0,622.0
27044,46.0,105.0,328.0,2121.0,220.0,912.0,6110.0,621.0
27045,45.0,104.0,321.0,2085.0,216.0,890.0,5956.0,607.0
27046,44.0,105.0,321.0,2087.0,216.0,889.0,5961.0,609.0
27047,44.0,105.0,322.0,2110.0,213.0,891.0,6068.0,630.0
27048,44.0,106.0,327.0,2128.0,214.0,902.0,6145.0,638.0
27049,44.0,108.0,328.0,2132.0,215.0,905.0,6209.0,641.0
27050,44.0,111.0,335.0,2133.0,215.0,911.0,6276.0,647.0
27051,44.0,111.0,331.0,2110.0,215.0,904.0,6254.0,644.0
27052,44.0,110.0,332.0,2109.0,217.0,898.0,6317.0,650.0
27053,44.0,111.0,333.0,2109.0,217.0,899.0,6335.0,653.0
27054,44.0,111.0,335.0,2116.0,217.0,897.0,6373.0,652.0
27055,44.0,113.0,340.0,1770.0,221.0,903.0,6437.0,659.0
27056,44.0,111.0,338.0,1746.0,217.0,876.0,6462.0,652.0
27057,44.0,111.0,336.0,1756.0,215.0,873.0,6517.0,654.0
27058,44.0,112.0,332.0,1763.0,214.0,875.0,6541.0,645.0
27059,44.0,112.0,327.0,1734.0,211.0,856.0,6480.0,638.0
27060,44.0,114.0,327.0,1728.0,210.0,854.0,6441.0,638.0
27061,42.0,116.0,316.0,1707.0,198.0,827.0,6487.0,614.0
27062,42.0,117.0,316.0,1714.0,198.0,827.0,6515.0,619.0
27063,41.0,119.0,325.0,1764.0,197.0,843.0,6653.0,631.0
27064,40.0,119.0,324.0,1783.0,196.0,839.0,6666.0,633.0
27065,40.0,118.0,320.0,1761.0,193.0,831.0,6556.0,627.0
27066,39.0,118.0,324.0,1775.0,194.0,841.0,6581.0,625.0
27067,34.0,113.0,304.0,1715.0,179.0,800.0,6442.0,590.0
27068,23.0,99.0,269.0,1674.0,161.0,725.0,6369.0,554.0
27069,22.0,99.0,270.0,1684.0,161.0,728.0,6370.0,554.0
27070,21.0,97.0,259.0,1646.0,156.0,697.0,6197.0,539.0
27071,21.0,97.0,259.0,1639.0,155.0,697.0,6176.0,540.0
27072,21.0,93.0,254.0,1628.0,152.0,687.0,6056.0,518.0
27073,21.0,93.0,252.0,1619.0,151.0,687.0,5988.0,513.0
27074,22.0,91.0,256.0,1625.0,150.0,694.0,5899.0,516.0
27075,22.0,90.0,255.0,1619.0,149.0,692.0,5857.0,516.0
27076,22.0,90.0,254.0,1607.0,148.0,681.0,5800.0,513.0
27077,27.0,92.0,261.0,1704.0,171.0,719.0,5853.0,543.0
27078,27.0,90.0,253.0,1720.0,173.0,715.0,5841.0,534.0
27079,27.0,88.0,244.0,1718.0,173.0,698.0,5801.0,521.0
27080,27.0,87.0,243.0,1711.0,171.0,698.0,5754.0,517.0
27081,26.0,82.0,245.0,1657.0,167.0,663.0,5618.0,500.0
27082,26.0,84.0,246.0,1688.0,170.0,668.0,5667.0,506.0
27083,27.0,89.0,264.0,1773.0,176.0,719.0,5774.0,535.0
27084,27.0,91.0,267.0,1796.0,178.0,727.0,5802.0,539.0
27085,27.0,91.0,265.0,1784.0,178.0,721.0,5751.0,538.0
27086,28.0,93.0,260.0,1745.0,177.0,698.0,5731.0,531.0
27087,29.0,95.0,265.0,1763.0,178.0,705.0,5786.0,529.0
27088,34.0,99.0,289.0,1911.0,194.0,792.0,5980.0,594.0
27089,36.0,102.0,305.0,1961.0,198.0,821.0,6081.0,618.0
27090,36.0,96.0,292.0,1915.0,193.0,790.0,5927.0,603.0
27091,34.0,92.0,286.0,1891.0,190.0,790.0,5888.0,596.0
27092,34.0,92.0,286.0,1894.0,189.0,790.0,5891.0,597.0
27093,34.0,97.0,309.0,1965.0,195.0,830.0,5951.0,619.0
27094,34.0,97.0,308.0,1973.0,197.0,836.0,5989.0,621.0
27095,34.0,96.0,305.0,1927.0,198.0,822.0,5905.0,610.0
27096,34.0,99.0,314.0,1954.0,202.0,830.0,5960.0,612.0
27097,34.0,95.0,298.0,1876.0,191.0,789.0,5809.0,571.0
27098,34.0,101.0,322.0,1929.0,194.0,813.0,5773.0,626.0
27099,33.0,101.0,322.0,1920.0,193.0,811.0,5746.0,627.0
27100,34.0,102.0,324.0,1916.0,194.0,813.0,5760.0,630.0
27101,34.0,102.0,325.0,1923.0,194.0,816.0,5778.0,630.0
27102,34.0,102.0,330.0,1945.0,195.0,820.0,5835.0,637.0
27103,34.0,103.0,331.0,1963.0,196.0,824.0,5862.0,641.0
27104,33.0,101.0,325.0,1919.0,194.0,801.0,5769.0,629.0
27105,33.0,107.0,335.0,1990.0,199.0,837.0,5859.0,646.0
27106,34.0,105.0,333.0,1978.0,199.0,828.0,5807.0,641.0
27107,34.0,107.0,338.0,2016.0,200.0,842.0,5909.0,650.0
27108,34.0,107.0,340.0,2025.0,201.0,846.0,5974.0,653.0
27109,34.0,105.0,335.0,2007.0,201.0,833.0,5853.0,647.0
27110,32.0,106.0,332.0,1991.0,198.0,829.0,5868.0,658.0
27111,32.0,103.0,331.0,1973.0,196.0,827.0,5806.0,653.0
27112,32.0,102.0,330.0,1963.0,195.0,827.0,5881.0,670.0
27113,33.0,107.0,337.0,2042.0,201.0,848.0,5940.0,675.0
27114,33.0,107.0,337.0,2048.0,201.0,848.0,5956.0,675.0
27115,33.0,107.0,345.0,2102.0,202.0,866.0,6030.0,685.0
27116,34.0,108.0,348.0,2112.0,204.0,868.0,6086.0,690.0
27117,34.0,108.0,348.0,2101.0,203.0,863.0,6018.0,687.0
27118,37.0,114.0,385.0,2315.0,222.0,946.0,6503.0,746.0
27119,37.0,115.0,386.0,2321.0,222.0,948.0,6517.0,747.0
27120,37.0,114.0,385.0,2316.0,222.0,947.0,6485.0,742.0
27121,39.0,117.0,382.0,2307.0,226.0,950.0,6410.0,724.0
27122,39.0,118.0,380.0,2308.0,226.0,944.0,6397.0,720.0
27123,40.0,117.0,394.0,2411.0,237.0,982.0,6509.0,734.0
27124,40.0,114.0,390.0,2413.0,238.0,978.0,6474.0,726.0
27125,45.0,117.0,405.0,2537.0,248.0,1035.0,6643.0,767.0
27126,47.0,119.0,423.0,2611.0,249.0,1061.0,6723.0,791.0
27127,47.0,120.0,421.0,2617.0,249.0,1065.0,6748.0,790.0
27128,47.0,123.0,430.0,2652.0,255.0,1082.0,6899.0,798.0
27129,47.0,122.0,423.0,2608.0,249.0,1075.0,6755.0,789.0
27130,47.0,122.0,421.0,2593.0,250.0,1069.0,6707.0,786.0
27131,49.0,123.0,432.0,2665.0,260.0,1107.0,6883.0,810.0
27132,49.0,123.0,430.0,2644.0,255.0,1096.0,6790.0,808.0
27133,53.0,128.0,448.0,2728.0,271.0,1145.0,6932.0,835.0
27134,53.0,128.0,450.0,2741.0,272.0,1149.0,6957.0,837.0
27135,51.0,121.0,443.0,2682.0,270.0,1119.0,6823.0,824.0
27136,51.0,121.0,451.0,2718.0,272.0,1133.0,6880.0,825.0
27137,51.0,119.0,442.0,2674.0,269.0,1115.0,6731.0,817.0
27138,51.0,119.0,441.0,2668.0,269.0,1115.0,6705.0,814.0
27139,51.0,119.0,437.0,2662.0,267.0,1115.0,6640.0,811.0
27140,50.0,118.0,429.0,2617.0,265.0,1094.0,6516.0,797.0
27141,52.0,126.0,432.0,2628.0,269.0,1107.0,6538.0,801.0
27142,51.0,124.0,419.0,2554.0,260.0,1076.0,6388.0,773.0
27143,51.0,126.0,422.0,2571.0,261.0,1092.0,6433.0,785.0
27144,51.0,126.0,423.0,2574.0,263.0,1095.0,6428.0,789.0
27145,51.0,125.0,423.0,2571.0,263.0,1095.0,6428.0,787.0
27146,48.0,116.0,405.0,2465.0,253.0,1055.0,6180.0,766.0
27147,48.0,117.0,404.0,2440.0,253.0,1044.0,6117.0,760.0
27148,49.0,123.0,427.0,2532.0,262.0,1087.0,6314.0,800.0
27149,49.0,123.0,431.0,2551.0,262.0,1090.0,6408.0,802.0
27150,50.0,125.0,438.0,2574.0,261.0,1093.0,6486.0,809.0
27151,44.0,121.0,420.0,2484.0,245.0,1042.0,6433.0,774.0
27152,44.0,119.0,417.0,2443.0,240.0,1030.0,6335.0,767.0
27153,53.0,130.0,461.0,2584.0,270.0,1119.0,6518.0,838.0
27154,53.0,132.0,470.0,2631.0,276.0,1140.0,6635.0,856.0
27155,53.0,132.0,468.0,2600.0,272.0,1130.0,6583.0,851.0
27156,53.0,128.0,462.0,2553.0,270.0,1103.0,6439.0,845.0
27157,52.0,124.0,443.0,2456.0,266.0,1053.0,6310.0,805.0
27158,52.0,128.0,456.0,2512.0,275.0,1080.0,6429.0,824.0
27159,52.0,128.0,457.0,2527.0,278.0,1081.0,6472.0,827.0
27160,51.0,127.0,454.0,2496.0,274.0,1063.0,6379.0,810.0
27161,50.0,123.0,429.0,2394.0,268.0,1007.0,6125.0,789.0
27162,44.0,117.0,405.0,2260.0,250.0,925.0,5966.0,717.0
27163,47.0,118.0,421.0,2343.0,262.0,957.0,6090.0,743.0
27164,52.0,123.0,440.0,2411.0,267.0,1001.0,6281.0,767.0
27165,53.0,125.0,441.0,2418.0,267.0,1003.0,6294.0,769.0
27166,53.0,124.0,441.0,2414.0,267.0,1002.0,6284.0,768.0
27167,54.0,118.0,419.0,2333.0,261.0,960.0,6228.0,741.0
27168,55.0,117.0,420.0,2337.0,261.0,963.0,6257.0,741.0
27169,55.0,114.0,407.0,2297.0,256.0,947.0,6142.0,724.0
27170,58.0,117.0,417.0,2354.0,271.0,982.0,6253.0,748.0
27171,58.0,117.0,422.0,2374.0,273.0,996.0,6232.0,752.0
27172,57.0,113.0,399.0,2302.0,268.0,966.0,6232.0,715.0
27173,60.0,114.0,405.0,2338.0,273.0,989.0,6329.0,724.0
27174,59.0,115.0,408.0,2345.0,273.0,996.0,6378.0,726.0
27175,59.0,118.0,422.0,2381.0,276.0,1017.0,6520.0,736.0
27176,59.0,118.0,416.0,2339.0,274.0,1002.0,6413.0,726.0
27177,61.0,119.0,422.0,2400.0,280.0,1036.0,6633.0,748.0
27178,61.0,121.0,428.0,2429.0,284.0,1051.0,6769.0,761.0
27179,59.0,117.0,419.0,2364.0,278.0,1027.0,6639.0,739.0
27180,63.0,119.0,425.0,2405.0,282.0,1049.0,6747.0,756.0
27181,63.0,127.0,452.0,2492.0,295.0,1091.0,6916.0,778.0
27182,64.0,130.0,465.0,2520.0,301.0,1117.0,6982.0,797.0
27183,65.0,134.0,473.0,2579.0,306.0,1149.0,7172.0,808.0
27184,64.0,129.0,471.0,2524.0,301.0,1134.0,7086.0,797.0
27185,70.0,138.0,493.0,2610.0,318.0,1176.0,7198.0,827.0
27186,70.0,138.0,494.0,2607.0,317.0,1177.0,7101.0,814.0
27187,70.0,137.0,490.0,2579.0,315.0,1171.0,7015.0,807.0
27188,71.0,141.0,499.0,2640.0,324.0,1201.0,7144.0,822.0
27189,71.0,140.0,491.0,2580.0,323.0,1183.0,6995.0,810.0
27190,71.0,148.0,495.0,2643.0,334.0,1223.0,7195.0,843.0
27191,69.0,151.0,507.0,2666.0,335.0,1250.0,7238.0,857.0
27192,68.0,148.0,487.0,2568.0,326.0,1215.0,7072.0,826.0
27193,68.0,147.0,488.0,2575.0,326.0,1220.0,7151.0,828.0
27194,68.0,147.0,490.0,2577.0,326.0,1220.0,7149.0,830.0
27195,66.0,145.0,489.0,2556.0,322.0,1210.0,7079.0,822.0
27196,66.0,144.0,490.0,2555.0,323.0,1212.0,7096.0,821.0
27197,64.0,139.0,472.0,2448.0,313.0,1168.0,7046.0,798.0
27198,64.0,139.0,470.0,2441.0,312.0,1166.0,7039.0,798.0
27199,59.0,134.0,464.0,2341.0,299.0,1120.0,6973.0,765.0
27200,56.0,133.0,446.0,2239.0,294.0,1093.0,6785.0,738.0
27201,56.0,134.0,448.0,2241.0,294.0,1089.0,6780.0,737.0
27202,56.0,132.0,440.0,2209.0,290.0,1071.0,6655.0,731.0
27203,56.0,132.0,440.0,2203.0,290.0,1070.0,6634.0,731.0
27204,56.0,132.0,441.0,2201.0,289.0,1070.0,6646.0,728.0
27205,54.0,128.0,433.0,2136.0,279.0,1038.0,6439.0,704.0
27206,54.0,128.0,433.0,2130.0,279.0,1037.0,6422.0,702.0
27207,51.0,124.0,420.0,2055.0,268.0,990.0,6255.0,680.0
27208,51.0,122.0,414.0,2030.0,264.0,981.0,6203.0,676.0
27209,53.0,122.0,411.0,2010.0,260.0,979.0,6145.0,669.0
27210,53.0,122.0,408.0,1967.0,256.0,963.0,6076.0,668.0
27211,53.0,122.0,408.0,1951.0,256.0,960.0,6069.0,667.0
27212,53.0,122.0,410.0,1939.0,255.0,954.0,6093.0,669.0
27213,53.0,122.0,412.0,1945.0,255.0,959.0,6114.0,667.0
27214,53.0,122.0,418.0,1983.0,255.0,970.0,6199.0,674.0
27215,51.0,116.0,416.0,1964.0,253.0,952.0,6187.0,673.0
27216,50.0,116.0,414.0,1955.0,249.0,948.0,6144.0,667.0
27217,51.0,116.0,422.0,1964.0,251.0,937.0,6210.0,664.0
27218,51.0,116.0,421.0,1964.0,250.0,935.0,6213.0,664.0
27219,52.0,122.0,431.0,2019.0,257.0,955.0,6331.0,679.0
27220,52.0,122.0,432.0,2030.0,258.0,958.0,6372.0,683.0
27221,51.0,120.0,431.0,2024.0,257.0,959.0,6352.0,679.0
27222,51.0,120.0,420.0,2005.0,259.0,960.0,6435.0,660.0
27223,51.0,120.0,421.0,1999.0,257.0,961.0,6417.0,654.0
27224,52.0,120.0,419.0,2001.0,258.0,962.0,6454.0,661.0
27225,53.0,116.0,384.0,1895.0,239.0,889.0,6328.0,612.0
27226,52.0,114.0,374.0,1845.0,226.0,863.0,6197.0,592.0
27227,47.0,114.0,378.0,1888.0,227.0,888.0,6349.0,608.0
27228,47.0,114.0,379.0,1889.0,229.0,898.0,6391.0,611.0
27229,50.0,127.0,421.0,2016.0,257.0,972.0,6608.0,658.0
27230,50.0,131.0,433.0,2057.0,265.0,991.0,6734.0,672.0
27231,50.0,131.0,427.0,2036.0,257.0,978.0,6631.0,667.0
27232,50.0,130.0,426.0,2026.0,254.0,979.0,6649.0,662.0
27233,50.0,130.0,425.0,2021.0,251.0,981.0,6641.0,657.0
27234,50.0,131.0,424.0,2016.0,250.0,979.0,6618.0,654.0
27235,51.0,137.0,439.0,2098.0,259.0,1013.0,6816.0,687.0
27236,51.0,136.0,436.0,2080.0,257.0,1010.0,6766.0,685.0
27237,49.0,141.0,427.0,2046.0,258.0,1003.0,6796.0,684.0
27238,42.0,133.0,408.0,2006.0,251.0,966.0,6664.0,661.0
27239,42.0,135.0,419.0,2057.0,256.0,984.0,6802.0,677.0
27240,42.0,136.0,422.0,2068.0,256.0,989.0,6830.0,680.0
27241,41.0,134.0,428.0,2091.0,256.0,1003.0,6825.0,696.0
27242,42.0,132.0,427.0,2083.0,254.0,996.0,6765.0,693.0
27243,42.0,132.0,430.0,2089.0,254.0,999.0,6771.0,695.0
27244,40.0,136.0,425.0,2063.0,247.0,979.0,6680.0,686.0
27245,41.0,138.0,452.0,2159.0,255.0,1025.0,6858.0,724.0
27246,41.0,135.0,448.0,2137.0,251.0,1020.0,6817.0,718.0
27247,39.0,134.0,438.0,2105.0,246.0,991.0,6717.0,712.0
27248,37.0,132.0,435.0,2105.0,248.0,985.0,6638.0,705.0
27249,37.0,131.0,427.0,2061.0,246.0,960.0,6494.0,696.0
27250,41.0,147.0,469.0,2185.0,267.0,1030.0,6404.0,761.0
27251,41.0,148.0,469.0,2182.0,267.0,1028.0,6432.0,761.0
27252,42.0,148.0,467.0,2207.0,268.0,1038.0,6442.0,769.0
27253,42.0,146.0,459.0,2131.0,263.0,999.0,6463.0,744.0
27254,36.0,137.0,424.0,2025.0,247.0,958.0,6303.0,716.0
27255,42.0,152.0,454.0,2168.0,274.0,1026.0,6519.0,776.0
27256,44.0,149.0,449.0,2121.0,268.0,977.0,6415.0,762.0
27257,44.0,153.0,453.0,2165.0,275.0,998.0,6453.0,780.0
27258,45.0,153.0,453.0,2168.0,275.0,999.0,6456.0,779.0
27259,39.0,138.0,420.0,2067.0,252.0,950.0,6266.0,741.0
27260,41.0,138.0,422.0,2083.0,254.0,959.0,6327.0,744.0
27261,41.0,141.0,425.0,2119.0,258.0,975.0,6425.0,754.0
27262,53.0,148.0,459.0,2233.0,277.0,1033.0,6620.0,818.0
27263,53.0,146.0,453.0,2184.0,273.0,1004.0,6509.0,796.0
27264,54.0,139.0,435.0,2109.0,260.0,953.0,6277.0,750.0
27265,54.0,138.0,431.0,2096.0,258.0,948.0,6206.0,747.0
27266,54.0,138.0,430.0,2105.0,258.0,950.0,6193.0,748.0
27267,58.0,139.0,449.0,2182.0,269.0,994.0,6303.0,768.0
27268,58.0,139.0,447.0,2181.0,270.0,993.0,6302.0,769.0
27269,59.0,139.0,450.0,2219.0,271.0,1017.0,6391.0,778.0
27270,59.0,139.0,447.0,2206.0,270.0,1016.0,6322.0,775.0
27271,59.0,138.0,437.0,2166.0,261.0,996.0,6173.0,760.0
27272,60.0,137.0,439.0,2180.0,261.0,1001.0,6205.0,762.0
27273,61.0,139.0,441.0,2201.0,262.0,1013.0,6329.0,781.0
27274,62.0,139.0,447.0,2234.0,270.0,1033.0,6439.0,793.0
27275,62.0,139.0,445.0,2237.0,271.0,1033.0,6463.0,795.0
27276,63.0,139.0,448.0,2251.0,271.0,1038.0,6499.0,798.0
27277,66.0,145.0,470.0,2333.0,285.0,1074.0,6695.0,816.0
27278,66.0,146.0,467.0,2328.0,284.0,1072.0,6649.0,817.0
27279,66.0,146.0,468.0,2363.0,285.0,1083.0,6782.0,828.0
27280,66.0,146.0,468.0,2361.0,285.0,1083.0,6774.0,827.0
27281,66.0,146.0,468.0,2363.0,285.0,1084.0,6755.0,825.0
27282,67.0,147.0,474.0,2381.0,289.0,1099.0,6850.0,837.0
27283,65.0,146.0,469.0,2376.0,289.0,1089.0,6836.0,835.0
27284,65.0,149.0,476.0,2412.0,292.0,1098.0,6944.0,846.0
27285,65.0,149.0,476.0,2428.0,292.0,1110.0,6981.0,846.0
27286,65.0,149.0,475.0,2429.0,291.0,1106.0,7000.0,845.0
27287,66.0,151.0,483.0,2473.0,291.0,1123.0,7101.0,859.0
27288,66.0,151.0,478.0,2444.0,290.0,1117.0,7003.0,850.0
27289,67.0,153.0,484.0,2470.0,294.0,1126.0,7030.0,849.0
27290,69.0,157.0,494.0,2524.0,300.0,1152.0,7130.0,873.0
27291,67.0,155.0,484.0,2469.0,295.0,1133.0,6989.0,856.0
27292,67.0,160.0,489.0,2514.0,302.0,1153.0,7088.0,876.0
27293,66.0,150.0,476.0,2458.0,294.0,1130.0,6986.0,857.0
27294,68.0,151.0,486.0,2502.0,298.0,1155.0,7066.0,867.0
27295,68.0,155.0,492.0,2556.0,304.0,1177.0,7144.0,885.0
27296,68.0,149.0,474.0,2480.0,295.0,1135.0,6912.0,865.0
27297,68.0,149.0,476.0,2479.0,296.0,1142.0,6890.0,860.0
27298,68.0,148.0,480.0,2446.0,294.0,1129.0,6759.0,842.0
27299,67.0,146.0,474.0,2418.0,289.0,1119.0,6699.0,832.0
27300,67.0,146.0,475.0,2427.0,290.0,1119.0,6734.0,836.0
27301,64.0,145.0,474.0,2406.0,286.0,1101.0,6628.0,821.0
27302,64.0,145.0,474.0,2405.0,287.0,1101.0,6631.0,822.0
27303,61.0,132.0,430.0,2262.0,262.0,1019.0,6342.0,771.0
27304,61.0,125.0,419.0,2223.0,254.0,997.0,6235.0,760.0
27305,62.0,125.0,423.0,2253.0,254.0,1006.0,6321.0,771.0
27306,62.0,125.0,427.0,2261.0,254.0,1004.0,6356.0,773.0
27307,62.0,127.0,430.0,2283.0,254.0,1005.0,6434.0,779.0
27308,62.0,127.0,429.0,2280.0,254.0,1004.0,6431.0,779.0
27309,62.0,127.0,431.0,2273.0,255.0,1009.0,6397.0,783.0
27310,62.0,129.0,438.0,2323.0,259.0,1027.0,6518.0,787.0
27311,60.0,124.0,434.0,2289.0,254.0,1010.0,6415.0,767.0
27312,61.0,123.0,437.0,2291.0,258.0,1022.0,6428.0,769.0
27313,60.0,123.0,433.0,2268.0,257.0,1011.0,6375.0,760.0
27314,60.0,121.0,419.0,2211.0,252.0,974.0,6217.0,737.0
27315,60.0,122.0,424.0,2259.0,261.0,1002.0,6333.0,740.0
27316,58.0,116.0,414.0,2200.0,251.0,970.0,6179.0,722.0
27317,58.0,116.0,413.0,2210.0,251.0,972.0,6192.0,721.0
27318,58.0,116.0,413.0,2208.0,251.0,972.0,6177.0,721.0
27319,58.0,114.0,387.0,2134.0,242.0,925.0,6011.0,685.0
27320,58.0,119.0,391.0,2152.0,245.0,932.0,6094.0,693.0
27321,57.0,113.0,387.0,2097.0,237.0,900.0,5962.0,673.0
27322,57.0,116.0,397.0,2151.0,243.0,924.0,6037.0,694.0
27323,58.0,107.0,366.0,2089.0,234.0,869.0,5979.0,650.0
27324,54.0,105.0,362.0,2082.0,233.0,867.0,5910.0,646.0
27325,53.0,106.0,370.0,2138.0,238.0,891.0,6027.0,659.0
27326,52.0,106.0,369.0,2131.0,235.0,887.0,6002.0,656.0
27327,54.0,114.0,405.0,2263.0,258.0,950.0,6219.0,704.0
27328,55.0,114.0,405.0,2261.0,258.0,951.0,6218.0,704.0
27329,52.0,102.0,383.0,2146.0,238.0,897.0,5985.0,656.0
27330,51.0,100.0,377.0,2123.0,238.0,893.0,5942.0,645.0
27331,50.0,96.0,368.0,2066.0,227.0,869.0,5810.0,620.0
27332,52.0,104.0,400.0,2177.0,251.0,933.0,6024.0,659.0
27333,52.0,104.0,401.0,2174.0,251.0,934.0,6016.0,656.0
27334,53.0,102.0,399.0,2163.0,251.0,919.0,5958.0,650.0
27335,53.0,98.0,383.0,2075.0,241.0,889.0,5790.0,631.0
27336,41.0,92.0,348.0,1969.0,216.0,829.0,5600.0,575.0
27337,42.0,92.0,349.0,2000.0,220.0,843.0,5684.0,582.0
27338,41.0,94.0,351.0,2022.0,225.0,854.0,5748.0,585.0
27339,41.0,94.0,352.0,2033.0,225.0,857.0,5789.0,587.0
27340,43.0,94.0,358.0,2050.0,226.0,870.0,5866.0,589.0
27341,39.0,92.0,335.0,1968.0,212.0,817.0,5755.0,561.0
27342,44.0,105.0,373.0,2061.0,239.0,875.0,5918.0,579.0
27343,43.0,105.0,369.0,2043.0,237.0,856.0,5832.0,575.0
27344,45.0,111.0,379.0,2093.0,243.0,882.0,5988.0,578.0
27345,45.0,114.0,382.0,2119.0,244.0,900.0,6052.0,587.0
27346,44.0,115.0,382.0,2141.0,244.0,904.0,6084.0,588.0
27347,48.0,126.0,394.0,2226.0,257.0,948.0,6259.0,609.0
27348,52.0,133.0,399.0,2263.0,259.0,963.0,6349.0,621.0
27349,52.0,136.0,402.0,2291.0,271.0,990.0,6413.0,618.0
27350,52.0,138.0,401.0,2302.0,274.0,998.0,6461.0,636.0
27351,51.0,128.0,376.0,2226.0,261.0,961.0,6289.0,620.0
27352,52.0,128.0,380.0,2240.0,262.0,967.0,6303.0,614.0
27353,52.0,129.0,384.0,2226.0,260.0,961.0,6251.0,615.0
27354,52.0,129.0,384.0,2240.0,260.0,966.0,6301.0,616.0
27355,52.0,129.0,384.0,2235.0,260.0,963.0,6296.0,617.0
